bc/samples_so_far,bc/entropy,bc/epoch,bc/prob_true_act,bc/l2_norm,bc/loss,bc/batch,bc/neglogp,bc/l2_loss,batch_size,bc/ent_loss
11980800,-3.125298500061035,585,37.601460964283476,4159.43505859375,-3.245774271376979,5849,-3.2488995699124303,0.0,2048,0.003125298535451293
12001280,-3.1221835613250732,586,29.57835508260485,4162.88623046875,-2.8994600440625637,5859,-2.9025822277896642,0.0,2048,0.0031221837271004915
12021760,-3.1142406463623047,587,38.94564611566774,4166.7177734375,-3.3752957854257657,5869,-3.378410026135458,0.0,2048,0.0031142407096922398
12042240,-3.1120407581329346,588,29.114714488662273,4169.8583984375,-2.8259432342245288,5879,-2.8290552751502998,0.0,2048,0.003112040925770998
12062720,-3.114814519882202,589,39.40191043296673,4172.84912109375,-3.3984498976162163,5889,-3.401564712253445,0.0,2048,0.0031148146372288465
12083200,-3.1272599697113037,590,40.977139375407404,4175.72412109375,-3.3968554787297434,5899,-3.3999827388633674,0.0,2048,0.003127260133624077
12103680,-3.144413948059082,591,43.6603564087338,4178.3515625,-3.5303786987192955,5909,-3.5335231128834215,0.0,2048,0.0031444141641259193
12124160,-3.159940242767334,592,44.609287704404075,4180.91650390625,-3.5232843482218343,5919,-3.5264442886974323,0.0,2048,0.0031599404755979776
12144640,-3.1755683422088623,593,43.5625835455885,4183.64697265625,-3.4609087022472327,5929,-3.464084270781294,0.0,2048,0.0031755685340613127
12165120,-3.1918628215789795,594,41.59625670202134,4186.2900390625,-3.439282663807903,5939,-3.4424745267617296,0.0,2048,0.003191862953826785
12185600,-3.1969807147979736,595,30.271888031107093,4189.46484375,-2.8989400113070003,5949,-2.9021369921112052,0.0,2048,0.003196980804204941
12206080,-3.194626569747925,596,35.169551780335695,4193.23193359375,-3.0969974355095737,5959,-3.1001920621631407,0.0,2048,0.0031946266535669565
12226560,-3.1978230476379395,597,41.10716242614131,4196.34912109375,-3.403029306434493,5969,-3.4062271296199667,0.0,2048,0.0031978231854736805
12247040,-3.2058141231536865,598,44.49275694320099,4199.25341796875,-3.509524577378516,5979,-3.5127303915445105,0.0,2048,0.003205814165994525
12267520,-3.2176268100738525,599,40.94536919349797,4201.95263671875,-3.4044841756862985,5989,-3.4077018027478294,0.0,2048,0.0032176270615309477
12288000,-3.2309823036193848,600,42.253443628289716,4204.5810546875,-3.4444972330790473,5999,-3.447728215539129,0.0,2048,0.0032309824600815773
