bc/batch,bc/neglogp,batch_size,bc/prob_true_act,bc/samples_so_far,bc/l2_norm,bc/ent_loss,bc/loss,bc/l2_loss,bc/epoch,bc/entropy
7919,-4.198306155143612,2048,104.19981870537919,16220160,4370.994140625,0.0039675273001194,-4.194338627843493,0.0,396,-3.967526912689209
7939,-3.9392218195342164,2048,97.40445012436092,16261120,4375.76123046875,0.00397536950185895,-3.9352464500323574,0.0,397,-3.975369453430176
7959,-4.289774939495629,2048,113.4579704727919,16302080,4380.15966796875,0.003982779569923878,-4.285792159925705,0.0,398,-3.9827795028686523
7979,-4.0941007764683075,2048,101.53568771836274,16343040,4384.38232421875,0.00399399921298027,-4.090106777255327,0.0,399,-3.9939990043640137
7999,-4.120565463916037,2048,114.30774781876423,16384000,4389.3447265625,0.0040015424601733685,-4.116563921455864,0.0,400,-4.001542091369629
8019,-4.256323790320172,2048,119.22394553811246,16424960,4393.7412109375,0.004008601885288954,-4.252315188434883,0.0,401,-4.008601665496826
8039,-3.7192528100073585,2048,86.74742645785314,16465920,4398.84326171875,0.00401063309982419,-3.7152421769075343,0.0,402,-4.0106329917907715
8059,-4.21576787196309,2048,106.94510835808973,16506880,4405.1953125,0.004007664509117603,-4.211760207453972,0.0,403,-4.007664203643799
8079,-4.270127227306231,2048,115.66272421681842,16547840,4410.07080078125,0.004014553036540747,-4.26611267426969,0.0,404,-4.014553070068359
8099,-4.4168150955019545,2048,116.16850577237298,16588800,4413.85107421875,0.004024631343781948,-4.4127904641581726,0.0,405,-4.024631023406982
8119,-4.193464248794305,2048,113.83555768548888,16629760,4418.1474609375,0.004035032819956541,-4.189429215974348,0.0,406,-4.035032749176025
8139,-3.6377405712484068,2048,69.32315934111857,16670720,4422.87841796875,0.004046199377626181,-3.6336943718707806,0.0,407,-4.046199321746826
8159,-4.077996258310198,2048,95.50963039376273,16711680,4429.48046875,0.004044201225042343,-4.0739520570851555,0.0,408,-4.044200897216797
8179,-4.18759507733809,2048,109.69041475219724,16752640,4434.4052734375,0.004048164468258619,-4.183546912869831,0.0,409,-4.048164367675781
8199,-4.162957887220852,2048,123.41469695848309,16793600,4438.671875,0.004057696554809809,-4.158900190666042,0.0,410,-4.057696342468262
8219,-4.060734266075212,2048,106.44166760875694,16834560,4442.5615234375,0.004068923182785511,-4.056665342892426,0.0,411,-4.068922996520996
8239,-4.249710046310369,2048,107.03725928138014,16875520,4447.4091796875,0.004077416844666004,-4.245632629465703,0.0,412,-4.07741641998291
8259,-3.8366937300668127,2048,87.3972503881713,16916480,4453.32763671875,0.004079980310052633,-3.83261374975676,0.0,413,-4.07997989654541
8279,-4.266455562215318,2048,125.81506549617367,16957440,4459.46142578125,0.00408004317432642,-4.262375519040992,0.0,414,-4.080042839050293
8299,-4.265224097862197,2048,127.50645750783818,16998400,4463.365234375,0.004090203437954187,-4.261133894424243,0.0,415,-4.090203285217285
8319,-4.000200865424389,2048,101.0840719195399,17039360,4467.5283203125,0.004100231919437647,-3.996100633504951,0.0,416,-4.100231647491455
8339,-3.8362685773545584,2048,87.33491321642003,17080320,4471.94970703125,0.004108265973627567,-3.832160311380931,0.0,417,-4.1082658767700195
8359,-4.504951333918268,2048,125.64144431133786,17121280,4476.3583984375,0.0041127377189695835,-4.500838596199299,0.0,418,-4.112737655639648
8379,-4.496391066902287,2048,132.28972683519333,17162240,4481.5341796875,0.004118762910366058,-4.492272303991921,0.0,419,-4.118762493133545
8399,-4.353115691661026,2048,109.13485860331562,17203200,4485.47705078125,0.004129957407712936,-4.348985734253313,0.0,420,-4.12995719909668
8419,-4.201757774147962,2048,121.04723014103408,17244160,4491.11474609375,0.004129520617425442,-4.197628253530537,0.0,421,-4.129520416259766
8439,-4.4715370184154235,2048,125.93009421838009,17285120,4496.5634765625,0.004132418893277645,-4.467404599522146,0.0,422,-4.132418632507324
8459,-4.234029134952649,2048,112.54640677626644,17326080,4501.6171875,0.004142914433032274,-4.229886220519616,0.0,423,-4.142914295196533
8479,-4.262814869116102,2048,119.66937419099276,17367040,4506.5439453125,0.004143127705901861,-4.2586717414102,0.0,424,-4.14312744140625
8499,-4.399655614454419,2048,133.69040088905382,17408000,4511.55859375,0.004145719576627016,-4.395509894877792,0.0,425,-4.145719528198242
8519,-4.083878574942136,2048,100.1533261876033,17448960,4515.53125,0.004156255163252354,-4.079722319778884,0.0,426,-4.156254768371582
8539,-4.048467868152431,2048,97.98784006109688,17489920,4520.6826171875,0.004162801895290613,-4.044305066257141,0.0,427,-4.162801742553711
8559,-4.303841850353389,2048,125.05641442594694,17530880,4526.7060546875,0.004164884798228741,-4.29967696555516,0.0,428,-4.164884567260742
8579,-4.496297156209528,2048,132.00374156993465,17571840,4532.17529296875,0.004168711137026548,-4.492128445072502,0.0,429,-4.168710708618164
8599,-3.86148758365207,2048,87.0070480357515,17612800,4535.92822265625,0.004179306328296661,-3.8573082773237735,0.0,430,-4.1793060302734375
8619,-4.503660596465769,2048,139.32469777106706,17653760,4541.19140625,0.0041818092577159405,-4.499478787208053,0.0,431,-4.181808948516846
8639,-3.408909308129057,2048,65.36843774142889,17694720,4545.783203125,0.0041888863779604435,-3.4047204217510965,0.0,432,-4.1888861656188965
8659,-4.431321029666314,2048,132.66737454975888,17735680,4552.47802734375,0.004182456061244011,-4.42713857360507,0.0,433,-4.182456016540527
8679,-4.4194335962641595,2048,141.44040211568228,17776640,4556.994140625,0.004188214894384146,-4.415245381369775,0.0,434,-4.1882147789001465
8699,-4.185962229677376,2048,109.05586423160668,17817600,4560.50537109375,0.004201478790491819,-4.181760750886884,0.0,435,-4.201478481292725
8719,-4.19030828027164,2048,119.81928109220084,17858560,4564.64404296875,0.004208630416542292,-4.186099649855097,0.0,436,-4.208630084991455
8739,-4.550439776351043,2048,140.5606134978961,17899520,4569.34228515625,0.004214355256408453,-4.5462254210946345,0.0,437,-4.214354991912842
8759,-4.599504022205772,2048,135.07321369269795,17940480,4574.5859375,0.004222002346068621,-4.595282019859703,0.0,438,-4.222002029418945
8779,-4.4348186196555215,2048,140.80833470785115,17981440,4579.5625,0.00422271154820919,-4.430595908107312,0.0,439,-4.222711563110352
8799,-4.431040467255193,2048,138.8517768445603,18022400,4584.40869140625,0.004227499943226576,-4.4268129673119665,0.0,440,-4.227499961853027
8819,-4.259931771241277,2048,126.28306005758404,18063360,4589.3759765625,0.004234336782246828,-4.25569743445903,0.0,441,-4.2343363761901855
8839,-4.276935601927023,2048,131.28877871282532,18104320,4593.8486328125,0.004243483766913414,-4.272692118160109,0.0,442,-4.243483543395996
8859,-3.49073531573669,2048,91.21349541544006,18145280,4600.70166015625,0.004228502046316862,-3.486506813690373,0.0,443,-4.228501796722412
8879,-4.442642373943679,2048,135.73082176809862,18186240,4607.81103515625,0.004213737789541483,-4.438428636154137,0.0,444,-4.213737487792969
8899,-4.614718442641626,2048,143.89002881838118,18227200,4612.404296875,0.004218859598040581,-4.610499583043586,0.0,445,-4.2188591957092285
8919,-4.4833484201146465,2048,137.490015835597,18268160,4616.3505859375,0.004232326522469521,-4.479116093592177,0.0,446,-4.232326507568359
8939,-4.36218447018037,2048,143.71077500065138,18309120,4620.70849609375,0.004244701005518436,-4.357939769174852,0.0,447,-4.244700908660889
8959,-3.5770414129244825,2048,79.16905895339117,18350080,4626.12890625,0.004246027674525976,-3.5727953852499565,0.0,448,-4.24602746963501
8979,-4.260251849643422,2048,141.94788668854443,18391040,4632.5888671875,0.004238928202539682,-4.256012921440882,0.0,449,-4.238927841186523
8999,-4.377912859656183,2048,143.23623553323114,18432000,4636.91357421875,0.0042458465322852135,-4.373667013123898,0.0,450,-4.245846271514893
9019,-4.4981932471068,2048,154.67402276940635,18472960,4641.31396484375,0.004259039647877216,-4.493934207458922,0.0,451,-4.259039402008057
9039,-4.462754113838825,2048,133.68283512697843,18513920,4646.810546875,0.00425977585837245,-4.4584943379804525,0.0,452,-4.259775638580322
9059,-4.096308908788529,2048,116.62500197445752,18554880,4652.34228515625,0.004258808214217424,-4.092050100574312,0.0,453,-4.258808135986328
9079,-4.520416922437007,2048,145.06797623532688,18595840,4655.80810546875,0.004268607124686241,-4.5161483153123205,0.0,454,-4.268607139587402
9099,-4.439905459455075,2048,137.91680830216484,18636800,4659.640625,0.004283284768462181,-4.435622174686613,0.0,455,-4.283284664154053
9119,-4.413306268391979,2048,123.41386367846559,18677760,4663.0791015625,0.0042960685677826405,-4.409010199824197,0.0,456,-4.29606819152832
9139,-3.9005223743952775,2048,108.68382547824719,18718720,4667.52490234375,0.004301062319427729,-3.8962213120758498,0.0,457,-4.301062107086182
9159,-4.438686597735176,2048,139.22997449907876,18759680,4671.47998046875,0.004306080751121044,-4.434380516984055,0.0,458,-4.306080341339111
9179,-4.4228721863282106,2048,143.881154003735,18800640,4675.51123046875,0.004316816572099924,-4.418555369756111,0.0,459,-4.316816329956055
9199,-4.493107233178863,2048,154.55917342469638,18841600,4680.796875,0.004316986072808504,-4.488790247106055,0.0,460,-4.316986083984375
9219,-4.534617166668187,2048,161.99847972633876,18882560,4685.83251953125,0.004321365617215633,-4.530295801050971,0.0,461,-4.3213653564453125
9239,-4.5209831040036494,2048,162.03318693154503,18923520,4690.14111328125,0.004326164722442627,-4.516656939281207,0.0,462,-4.326164722442627
9259,-4.316906224091263,2048,144.50423916582275,18964480,4694.9287109375,0.004327139351516962,-4.312579084739746,0.0,463,-4.327139377593994
9279,-4.005173142971826,2048,116.41761435460208,19005440,4699.43994140625,0.004332836251705885,-4.00084030672012,0.0,464,-4.332836151123047
9299,-4.298329021750878,2048,124.65005143298131,19046400,4704.5556640625,0.004336425568908453,-4.29399259618197,0.0,465,-4.336425304412842
9319,-4.357893056182762,2048,163.49587376466448,19087360,4709.2900390625,0.004341097082942724,-4.3535519590998195,0.0,466,-4.341096878051758
9339,-4.790734983337485,2048,166.59365822866124,19128320,4713.0625,0.004353042226284742,-4.7863819411112,0.0,467,-4.353042125701904
9359,-3.8743178275537016,2048,98.66156126728998,19169280,4719.1748046875,0.004346085712313652,-3.869971741841388,0.0,468,-4.346085548400879
9379,-4.4846414737210445,2048,154.68742003875494,19210240,4726.12890625,0.00433091027662158,-4.480310563444423,0.0,469,-4.3309102058410645
9399,-4.47603856330602,2048,160.61303683183996,19251200,4729.55224609375,0.004340011160820723,-4.471698552145199,0.0,470,-4.340011119842529
9419,-4.80686906636389,2048,170.39352128094194,19292160,4732.87890625,0.004354645032435656,-4.802514421331455,0.0,471,-4.354644775390625
9439,-4.2618581576889385,2048,133.9271535999253,19333120,4736.91845703125,0.004370007663965225,-4.257488150024973,0.0,472,-4.370007514953613
9459,-4.668874813058413,2048,167.0348605487548,19374080,4740.85205078125,0.0043795849196612835,-4.664495228138752,0.0,473,-4.379584789276123
9479,-3.7622749958008166,2048,96.05384926589085,19415040,4747.2578125,0.004369779955595732,-3.757905215845221,0.0,474,-4.369779586791992
9499,-4.309822060187835,2048,141.26101857140182,19456000,4754.9873046875,0.004353001713752747,-4.305469058474082,0.0,475,-4.353001594543457
9519,-4.536940170447835,2048,154.2702882574153,19496960,4758.72900390625,0.004357865080237389,-4.5325823053675975,0.0,476,-4.357864856719971
9539,-4.560848367220343,2048,170.1070538190428,19537920,4762.62451171875,0.00437023164704442,-4.556478135573299,0.0,477,-4.370231628417969
9559,-4.659646991134226,2048,174.06776911581534,19578880,4765.4765625,0.0043861535377800465,-4.655260837596446,0.0,478,-4.386153221130371
9579,-4.66520390894274,2048,182.66390496355075,19619840,4768.703125,0.004403763450682163,-4.660800145492058,0.0,479,-4.403763294219971
9599,-0.6547364989360842,2048,19.23990457221751,19660800,4772.244140625,0.004412639886140823,-0.6503238590499434,0.0,480,-4.412639617919922
9619,-3.774919148468587,2048,121.1954319089642,19701760,4785.6123046875,0.0043464465998113155,-3.7705727018687756,0.0,481,-4.346446514129639
9639,-4.243318571039909,2048,143.1852445543158,19742720,4795.0625,0.00431832717731595,-4.239000243862593,0.0,482,-4.318326950073242
9659,-4.694217957314474,2048,161.61067032200899,19783680,4800.662109375,0.004318522289395332,-4.689899435025079,0.0,483,-4.318521976470947
9679,-4.610656310337049,2048,170.74924988733346,19824640,4804.24169921875,0.004333174787461758,-4.606323135549587,0.0,484,-4.333174705505371
9699,-4.572641925088066,2048,171.25930817836823,19865600,4806.60107421875,0.0043533979915082455,-4.568288527096557,0.0,485,-4.353397846221924
9719,-5.015823901004532,2048,176.51211769420212,19906560,4808.89794921875,0.0043724882416427135,-5.011451412762889,0.0,486,-4.372488021850586
9739,-4.671429992889625,2048,172.8323064057383,19947520,4811.43017578125,0.00439499830827117,-4.667034994581353,0.0,487,-4.394998073577881
9759,-4.326314746223942,2048,145.757338908222,19988480,4815.4736328125,0.004405830055475235,-4.321908916168467,0.0,488,-4.405829906463623
9779,-4.406419433871579,2048,171.13751409456063,20029440,4819.2958984375,0.004412706941366196,-4.402006726930213,0.0,489,-4.4127068519592285
9799,-4.544695875848287,2048,165.80771205551804,20070400,4823.4560546875,0.004420155193656683,-4.5402757206546305,0.0,490,-4.420155048370361
9819,-4.734730757627958,2048,177.25505422091453,20111360,4827.150390625,0.004428628832101822,-4.730302128795856,0.0,491,-4.428628444671631
9839,-4.341837317348201,2048,130.02414108263622,20152320,4831.1396484375,0.004433372523635626,-4.337403944824565,0.0,492,-4.433372497558594
9859,-4.631463838611136,2048,173.1601391259379,20193280,4835.412109375,0.004438639152795076,-4.627025199458341,0.0,493,-4.438639163970947
9879,-4.719930514640533,2048,179.83431082960794,20234240,4839.7421875,0.004445570055395365,-4.715484944585137,0.0,494,-4.44556999206543
9899,-4.147006323189384,2048,107.21411784293177,20275200,4844.4814453125,0.004450798034667969,-4.142555525154716,0.0,495,-4.450798034667969
9919,-4.734973343411192,2048,186.27605626915135,20316160,4848.99267578125,0.004454891197383404,-4.730518452213809,0.0,496,-4.454891204833984
9939,-3.6607177077054533,2048,80.60009273933119,20357120,4853.00830078125,0.004462045151740313,-3.656255662553713,0.0,497,-4.462044715881348
9959,-3.6402570240965537,2048,95.67190027669122,20398080,4858.4052734375,0.004458074923604727,-3.635798949172949,0.0,498,-4.458074569702148
9979,-4.8636941288278805,2048,180.82896405237818,20439040,4863.986328125,0.004456446506083012,-4.8592376823217975,0.0,499,-4.456446170806885
9999,-4.879080356437356,2048,188.91834935904313,20480000,4867.36083984375,0.00446533365175128,-4.874615022785605,0.0,500,-4.465333461761475
10019,-4.559079872782725,2048,158.89012822127586,20520960,4871.05322265625,0.004479209892451763,-4.554600662890273,0.0,501,-4.479209899902344
10039,-4.545965651508538,2048,154.00779419081653,20561920,4876.1103515625,0.0044783009216189384,-4.541487350586919,0.0,502,-4.47830057144165
10059,-4.640677547392732,2048,168.8489923860445,20602880,4882.51171875,0.004464979283511639,-4.6362125681092206,0.0,503,-4.46497917175293
10079,-4.62988357401895,2048,190.11243666020067,20643840,4886.7529296875,0.004470631945878267,-4.625412942073072,0.0,504,-4.4706315994262695
10099,-4.721027539137197,2048,192.44636063526463,20684800,4889.953125,0.0044829146936535835,-4.716544624443544,0.0,505,-4.482914447784424
10119,-4.6700003913026835,2048,181.87129516646615,20725760,4894.0595703125,0.004485651385039091,-4.665514739917644,0.0,506,-4.485651016235352
10139,-4.838845559931043,2048,187.1499400209744,20766720,4899.2509765625,0.004480989649891853,-4.834364570281151,0.0,507,-4.480989456176758
10159,-4.85677797106289,2048,196.69149164727287,20807680,4902.29052734375,0.004489453975111246,-4.8522885170877785,0.0,508,-4.4894537925720215
10179,-0.7687662467965122,2048,11.886693559524483,20848640,4905.39599609375,0.0045043062418699265,-0.7642619405546422,0.0,509,-4.504305839538574
10199,-4.458393802756206,2048,151.87031536355596,20889600,4914.8369140625,0.0044578565284609795,-4.453935946227745,0.0,510,-4.457856178283691
10219,-4.7608777772843585,2048,171.48581732951942,20930560,4921.83203125,0.004442143719643354,-4.756435633564715,0.0,511,-4.442143440246582
10239,-4.793794765130895,2048,186.66758668233717,20971520,4925.64013671875,0.004448221996426582,-4.789346543134468,0.0,512,-4.448221683502197
10259,-4.887557106050336,2048,191.02472725525976,21012480,4929.0087890625,0.004462270066142082,-4.883094835984194,0.0,513,-4.4622697830200195
10279,-4.922931045133902,2048,202.2862099128962,21053440,4931.22314453125,0.004481821320950985,-4.918449223812951,0.0,514,-4.481821060180664
10299,-4.861259224989551,2048,207.01596220523618,21094400,4933.97265625,0.004502072464674711,-4.856757152524876,0.0,515,-4.502072334289551
10319,-2.661180425630554,2048,36.962053696935584,21135360,4936.72509765625,0.004521806724369526,-2.6566586189061843,0.0,516,-4.521806716918945
10339,-3.7437130013915705,2048,102.57113190412946,21176320,4947.48876953125,0.0044713448733091354,-3.7392416565182613,0.0,517,-4.471344470977783
10359,-4.861054295841444,2048,163.5698342512202,21217280,4955.20263671875,0.00443548709154129,-4.856618808749903,0.0,518,-4.435486793518066
10379,-4.833227447388384,2048,184.3599126219925,21258240,4959.140625,0.004434117116034031,-4.82879333027235,0.0,519,-4.434116840362549
10399,-4.925986692548515,2048,194.70074314217587,21299200,4961.63623046875,0.004448028281331062,-4.921538664267184,0.0,520,-4.448028087615967
10419,-4.920439873855915,2048,202.98901413865542,21340160,4964.076171875,0.004466541577130556,-4.915973332278784,0.0,521,-4.466541290283203
10439,-4.835829323682823,2048,200.4508195964425,21381120,4966.42919921875,0.004486505873501301,-4.831342817809322,0.0,522,-4.486505508422852
10459,-4.7869125647629245,2048,208.52849816166912,21422080,4968.9169921875,0.004508981015533209,-4.782403583747391,0.0,523,-4.508980751037598
10479,-4.618642222116162,2048,207.9023952809891,21463040,4971.20849609375,0.004526689648628235,-4.614115532467534,0.0,524,-4.526689529418945
10499,-4.637541024648639,2048,179.71538537861932,21504000,4973.97509765625,0.004538751672953367,-4.633002272975686,0.0,525,-4.538751602172852
10519,-4.773904935697944,2048,204.95653381232668,21544960,4978.41845703125,0.00454304413869977,-4.769361891559244,0.0,526,-4.543044090270996
10539,-4.8432871940879645,2048,214.6311822152065,21585920,4981.67236328125,0.004553704056888819,-4.838733490031076,0.0,527,-4.553703784942627
10559,-4.687828223730865,2048,146.80695019137917,21626880,4986.16162109375,0.004550500772893429,-4.683277722957971,0.0,528,-4.550500392913818
10579,-4.719755075147497,2048,195.34087647246292,21667840,4991.52880859375,0.004549033939838409,-4.715206041207659,0.0,529,-4.5490336418151855
10599,-4.764737730147505,2048,203.5363370058791,21708800,4994.88330078125,0.004553570412099361,-4.760184159735406,0.0,530,-4.55357027053833
10619,-4.709274921294325,2048,171.94590944585207,21749760,4998.10791015625,0.004562046378850937,-4.704712874915474,0.0,531,-4.562046051025391
10639,-4.661961606971018,2048,181.5895177892658,21790720,5002.23095703125,0.004566379822790623,-4.6573952271482275,0.0,532,-4.566379547119141
10659,-4.530262495048703,2048,166.7484331146417,21831680,5006.1796875,0.0045709675177931786,-4.52569152753091,0.0,533,-4.570967197418213
10679,-2.808437179977724,2048,52.932037142135265,21872640,5010.458984375,0.0045756204053759575,-2.803861559572348,0.0,534,-4.575620174407959
10699,-4.850631464702074,2048,196.46848590558034,21913600,5028.35009765625,0.004561339505016804,-4.846070125197057,0.0,535,-4.561339378356934
10719,-4.3824049045146065,2048,181.7909119456953,21954560,5036.333984375,0.004568623378872871,-4.377836281135734,0.0,536,-4.568623065948486
10739,-4.614686515760127,2048,188.43951515032396,21995520,5040.16552734375,0.004575932864099741,-4.610110582896027,0.0,537,-4.575932502746582
10759,-4.4784187897438485,2048,140.71032956419668,22036480,5044.35693359375,0.004581919871270657,-4.473836869872578,0.0,538,-4.5819196701049805
10779,-4.637181067099216,2048,168.25265308012644,22077440,5048.64794921875,0.004581121262162924,-4.632599945837053,0.0,539,-4.58112096786499
10799,-4.837666721044727,2048,217.97749392450436,22118400,5052.73486328125,0.004585518501698971,-4.833081202543028,0.0,540,-4.5855183601379395
10819,-4.449420217292059,2048,151.15494233284562,22159360,5056.6875,0.004594468977302313,-4.444825748314757,0.0,541,-4.594468593597412
10839,-4.239456891475049,2048,137.195547637161,22200320,5060.9501953125,0.004597260616719723,-4.234859630858329,0.0,542,-4.597260475158691
10859,-4.786233647161932,2048,214.96015705061376,22241280,5065.259765625,0.004601454362273216,-4.781632192799659,0.0,543,-4.601454257965088
10879,-4.33211732533882,2048,158.63127786325074,22282240,5069.3662109375,0.00460441131144762,-4.3275129140273725,0.0,544,-4.6044111251831055
10899,-4.6124069498355045,2048,165.62788166457136,22323200,5074.55029296875,0.004597187507897615,-4.607809762327607,0.0,545,-4.597187519073486
10919,-4.849475258708106,2048,209.30800044879558,22364160,5078.3720703125,0.004597427789121866,-4.844877830918984,0.0,546,-4.5974273681640625
10939,-4.462892720161169,2048,138.66307961192274,22405120,5081.98876953125,0.004606128204613924,-4.458286591956555,0.0,547,-4.606128215789795
10959,-5.058503575791249,2048,215.662762940501,22446080,5085.32861328125,0.004614278674125671,-5.053889297117124,0.0,548,-4.614278316497803
10979,-3.8502409025490434,2048,108.33631848373864,22487040,5089.8056640625,0.00461496040225029,-3.845625942146793,0.0,549,-4.614960193634033
10999,-4.286208512106443,2048,165.97341399095706,22528000,5094.78125,0.00460825627669692,-4.281600255829746,0.0,550,-4.608255863189697
11019,-4.897949455776541,2048,215.52575599022012,22568960,5099.19873046875,0.004605584312230349,-4.89334387146431,0.0,551,-4.605584144592285
11039,-4.534936808418951,2048,161.17426532247248,22609920,5103.01904296875,0.0046128625981509686,-4.5303239458208004,0.0,552,-4.612862586975098
11059,-4.940045205690272,2048,218.7974194483602,22650880,5107.0302734375,0.004619847051799297,-4.935425358638473,0.0,553,-4.619846820831299
11079,-3.6624340487403444,2048,89.42955880964531,22691840,5110.35693359375,0.004629597999155521,-3.657804450741189,0.0,554,-4.6295976638793945
11099,-4.661145153215985,2048,201.87147109394667,22732800,5116.283203125,0.004619810730218887,-4.656525342485766,0.0,555,-4.619810581207275
11119,-4.8279317215223685,2048,209.5780163202928,22773760,5120.0576171875,0.00462282495573163,-4.823308896566637,0.0,556,-4.622824668884277
11139,-4.736391932354053,2048,187.26018423016552,22814720,5122.9228515625,0.004629922565072775,-4.73176200978898,0.0,557,-4.629922389984131
11159,-4.098850865252837,2048,128.59516999028446,22855680,5126.78125,0.004629890434443951,-4.094220974818393,0.0,558,-4.629890441894531
11179,-4.569422692400685,2048,199.20774919193218,22896640,5131.15478515625,0.004630650393664837,-4.56479204200702,0.0,559,-4.630650043487549
11199,-4.546990790395484,2048,206.70523222383832,22937600,5134.5654296875,0.004639230668544769,-4.5423515597269395,0.0,560,-4.639230251312256
11219,-4.688980312455852,2048,193.68248979132596,22978560,5141.63427734375,0.0046218265779316425,-4.684358485877921,0.0,561,-4.621826171875
11239,-5.000786742407092,2048,217.17403275100128,23019520,5147.4169921875,0.0046120393089950085,-4.996174703098097,0.0,562,-4.612039089202881
11259,-4.925606025762962,2048,231.88409810082595,23060480,5150.0400390625,0.004623210057616234,-4.9209828157053455,0.0,563,-4.6232099533081055
11279,-4.111333199394432,2048,117.15056299584185,23101440,5153.068359375,0.004640685860067606,-4.106692513534364,0.0,564,-4.640685558319092
11299,-4.453677213240842,2048,151.10486804528705,23142400,5159.54931640625,0.004616912454366684,-4.449060300786475,0.0,565,-4.616912364959717
11319,-4.910154895427768,2048,209.2381744090015,23183360,5164.52294921875,0.004610178992152214,-4.905544716435616,0.0,566,-4.6101789474487305
11339,-4.776923545858931,2048,220.07909766054044,23224320,5167.72607421875,0.004617871250957251,-4.772305674607974,0.0,567,-4.617870807647705
11359,-4.793011659824417,2048,225.94571832224148,23265280,5170.759765625,0.004632008261978626,-4.788379651562439,0.0,568,-4.632008075714111
11379,-4.4055018891809095,2048,151.49142688089069,23306240,5173.6796875,0.004643292631953955,-4.4008585965489555,0.0,569,-4.643292427062988
11399,-4.818891311832704,2048,217.61815167432775,23347200,5179.1875,0.004639527760446072,-4.814251784072258,0.0,570,-4.639527320861816
11419,-4.970651828784051,2048,213.130311774661,23388160,5182.9736328125,0.004648273345082998,-4.966003555438968,0.0,571,-4.64827299118042
11439,-4.734342501109453,2048,182.98793460186238,23429120,5185.9228515625,0.004659498576074839,-4.7296830025333785,0.0,572,-4.65949821472168
11459,-4.6192711643537425,2048,196.77127541262666,23470080,5191.47607421875,0.004651519935578108,-4.614619644418164,0.0,573,-4.651519775390625
11479,-4.71350399941987,2048,227.6815804104497,23511040,5196.34716796875,0.004652836825698614,-4.708851162594171,0.0,574,-4.652836799621582
11499,-4.050073788249787,2048,155.7408336619502,23552000,5199.5244140625,0.004665479063987732,-4.045408309185799,0.0,575,-4.665478706359863
11519,-4.793984814933827,2048,214.14465088927824,23592960,5204.0478515625,0.0046660155057907104,-4.789318799428036,0.0,576,-4.666015148162842
11539,-4.947179804144106,2048,230.23215759464307,23633920,5208.32958984375,0.004669400863349438,-4.942510403280757,0.0,577,-4.669400691986084
11559,-4.896783378838041,2048,229.27673260233246,23674880,5210.76318359375,0.004684212617576122,-4.892099166220465,0.0,578,-4.6842122077941895
11579,-3.3163085036357813,2048,109.19266266924984,23715840,5218.15966796875,0.004655155818909407,-3.311653347816872,0.0,579,-4.655155658721924
11599,-4.5470465175015935,2048,182.4669009061459,23756800,5228.328125,0.004604788031429052,-4.5424417294701644,0.0,580,-4.604787826538086
11619,-5.060185825616665,2048,215.78598262980407,23797760,5233.1923828125,0.004594254307448864,-5.0555915713092165,0.0,581,-4.594254016876221
11639,-5.112824103585961,2048,227.56419991183412,23838720,5235.7734375,0.004606293048709631,-5.108217810537251,0.0,582,-4.606292724609375
11659,-4.989783251769383,2048,238.03225892489115,23879680,5238.0859375,0.004626841749995947,-4.985156410019387,0.0,583,-4.6268415451049805
11679,-4.909970044452455,2048,246.6318396435763,23920640,5239.9873046875,0.004649777431041002,-4.905320267021414,0.0,584,-4.649777412414551
11699,-4.874844549352658,2048,242.3027221016658,23961600,5242.517578125,0.004669548943638802,-4.870175000409019,0.0,585,-4.669548511505127
11719,-4.413021420777299,2048,152.71108596246913,24002560,5246.18798828125,0.004678267519921064,-4.408343153257378,0.0,586,-4.678267478942871
11739,-4.845964237383502,2048,212.8358613690263,24043520,5251.07568359375,0.004675670526921749,-4.84128856685658,0.0,587,-4.675670146942139
11759,-5.015948731092124,2048,236.6055134496431,24084480,5254.36376953125,0.004681488964706659,-5.011267242127417,0.0,588,-4.681488513946533
11779,-4.861384803753111,2048,217.76356724606973,24125440,5257.2900390625,0.004692664369940758,-4.856692139383171,0.0,589,-4.69266414642334
11799,-4.374393631894058,2048,163.36638577726387,24166400,5263.87841796875,0.0046668024733662605,-4.369726829420692,0.0,590,-4.666802406311035
11819,-4.573268311588738,2048,215.41823566656018,24207360,5269.142578125,0.004653280135244131,-4.5686150314534935,0.0,591,-4.653279781341553
11839,-5.049014714335259,2048,228.06235373225834,24248320,5271.43994140625,0.004659716971218586,-5.0443549973640405,0.0,592,-4.659716606140137
11859,-4.993882161117289,2048,238.21943719306535,24289280,5273.73779296875,0.0046735187061131,-4.989208642411176,0.0,593,-4.673518657684326
11879,-4.817777289546086,2048,230.51113669672688,24330240,5276.7978515625,0.004690167494118214,-4.813087122051968,0.0,594,-4.690167427062988
11899,-4.878218278244073,2048,239.39194142336265,24371200,5279.6748046875,0.004696861375123262,-4.873521416868949,0.0,595,-4.696861267089844
11919,-4.797367303715069,2048,200.00123813896585,24412160,5283.42919921875,0.0047029368579387665,-4.79266436685713,0.0,596,-4.70293664932251
11939,-4.281300707901232,2048,155.4363985267917,24453120,5286.970703125,0.00471382075920701,-4.276586887142025,0.0,597,-4.713820457458496
11959,-4.109791767600909,2048,163.23625841092505,24494080,5293.63916015625,0.004686378873884678,-4.105105388727024,0.0,598,-4.686378479003906
